DATE,DGS30
2/24/2021,2.24
2/25/2021,2.33
2/26/2021,2.17
3/1/2021,2.23
3/2/2021,2.21
3/3/2021,2.25
3/4/2021,2.3
3/5/2021,2.28
3/8/2021,2.31
3/9/2021,2.26
3/10/2021,2.24
3/11/2021,2.29
3/12/2021,2.4
3/15/2021,2.37
3/16/2021,2.38
3/17/2021,2.42
3/18/2021,2.45
3/19/2021,2.45
3/22/2021,2.38
3/23/2021,2.34
3/24/2021,2.31
3/25/2021,2.34
3/26/2021,2.37
3/29/2021,2.43
3/30/2021,2.38
3/31/2021,2.41
4/1/2021,2.34
4/2/2021,2.35
4/5/2021,2.36
4/6/2021,2.32
4/7/2021,2.35
4/8/2021,2.32
4/9/2021,2.34
4/12/2021,2.34
4/13/2021,2.32
4/14/2021,2.32
4/15/2021,2.23
4/16/2021,2.26
4/19/2021,2.29
4/20/2021,2.27
4/21/2021,2.26
4/22/2021,2.24
4/23/2021,2.25
4/26/2021,2.24
4/27/2021,2.29
4/28/2021,2.29
4/29/2021,2.31
4/30/2021,2.3
5/3/2021,2.3
5/4/2021,2.27
5/5/2021,2.25
5/6/2021,2.24
5/7/2021,2.28
5/10/2021,2.32
5/11/2021,2.35
5/12/2021,2.4
5/13/2021,2.39
5/14/2021,2.35
5/17/2021,2.36
5/18/2021,2.37
5/19/2021,2.38
5/20/2021,2.34
5/21/2021,2.33
5/24/2021,2.31
5/25/2021,2.26
5/26/2021,2.27
5/27/2021,2.29
5/28/2021,2.26
5/31/2021,.
6/1/2021,2.3
6/2/2021,2.28
6/3/2021,2.3
6/4/2021,2.24
6/7/2021,2.25
6/8/2021,2.21
6/9/2021,2.17
6/10/2021,2.15
6/11/2021,2.15
6/14/2021,2.19
6/15/2021,2.2
6/16/2021,2.2
6/17/2021,2.11
6/18/2021,2.01
6/21/2021,2.11
6/22/2021,2.1
6/23/2021,2.11
6/24/2021,2.1
6/25/2021,2.16
6/28/2021,2.1
6/29/2021,2.1
6/30/2021,2.06
7/1/2021,2.07
7/2/2021,2.05
7/5/2021,.
7/6/2021,2
7/7/2021,1.94
7/8/2021,1.91
7/9/2021,1.99
7/12/2021,2
7/13/2021,2.04
7/14/2021,1.98
7/15/2021,1.92
7/16/2021,1.93
7/19/2021,1.81
7/20/2021,1.88
7/21/2021,1.94
7/22/2021,1.9
7/23/2021,1.92
7/26/2021,1.93
7/27/2021,1.89
7/28/2021,1.9
7/29/2021,1.91
7/30/2021,1.89
8/2/2021,1.86
8/3/2021,1.85
8/4/2021,1.83
8/5/2021,1.86
8/6/2021,1.94
8/9/2021,1.96
8/10/2021,1.99
8/11/2021,1.99
8/12/2021,2.03
8/13/2021,1.94
8/16/2021,1.92
8/17/2021,1.92
8/18/2021,1.91
8/19/2021,1.88
8/20/2021,1.87
8/23/2021,1.87
8/24/2021,1.91
8/25/2021,1.96
8/26/2021,1.94
8/27/2021,1.91
8/30/2021,1.9
8/31/2021,1.92
9/1/2021,1.92
9/2/2021,1.9
9/3/2021,1.94
9/6/2021,.
9/7/2021,1.99
9/8/2021,1.95
9/9/2021,1.9
9/10/2021,1.94
9/13/2021,1.91
9/14/2021,1.85
9/15/2021,1.87
9/16/2021,1.88
9/17/2021,1.91
9/20/2021,1.85
9/21/2021,1.86
9/22/2021,1.84
9/23/2021,1.92
9/24/2021,1.99
9/27/2021,1.99
9/28/2021,2.07
9/29/2021,2.09
9/30/2021,2.08
10/1/2021,2.04
10/4/2021,2.05
10/5/2021,2.1
10/6/2021,2.08
10/7/2021,2.13
10/8/2021,2.16
10/11/2021,.
10/12/2021,2.1
10/13/2021,2.05
10/14/2021,2.02
10/15/2021,2.05
10/18/2021,2.01
10/19/2021,2.09
10/20/2021,2.12
10/21/2021,2.13
10/22/2021,2.08
10/25/2021,2.09
10/26/2021,2.05
10/27/2021,1.95
10/28/2021,1.96
10/29/2021,1.93
11/1/2021,1.98
11/2/2021,1.96
11/3/2021,2
11/4/2021,1.96
11/5/2021,1.87
11/8/2021,1.89
11/9/2021,1.83
11/10/2021,1.92
11/11/2021,.
11/12/2021,1.95
11/15/2021,2.01
11/16/2021,2.02
11/17/2021,2
11/18/2021,1.97
11/19/2021,1.91
11/22/2021,1.98
11/23/2021,2.02
11/24/2021,1.96
11/25/2021,.
11/26/2021,1.83
11/29/2021,1.87
11/30/2021,1.78
12/1/2021,1.77
12/2/2021,1.76
12/3/2021,1.69
12/6/2021,1.75
12/7/2021,1.8
12/8/2021,1.87
12/9/2021,1.87
12/10/2021,1.88
12/13/2021,1.81
12/14/2021,1.82
12/15/2021,1.86
12/16/2021,1.87
12/17/2021,1.82
12/20/2021,1.85
12/21/2021,1.89
12/22/2021,1.86
12/23/2021,1.91
12/24/2021,.
12/27/2021,1.88
12/28/2021,1.9
12/29/2021,1.96
12/30/2021,1.93
12/31/2021,1.9
1/3/2022,2.01
1/4/2022,2.07
1/5/2022,2.09
1/6/2022,2.09
1/7/2022,2.11
1/10/2022,2.11
1/11/2022,2.08
1/12/2022,2.08
1/13/2022,2.05
1/14/2022,2.12
1/17/2022,.
1/18/2022,2.18
1/19/2022,2.14
1/20/2022,2.14
1/21/2022,2.07
1/24/2022,2.1
1/25/2022,2.12
1/26/2022,2.16
1/27/2022,2.09
1/28/2022,2.07
1/31/2022,2.11
2/1/2022,2.12
2/2/2022,2.11
2/3/2022,2.14
2/4/2022,2.23
2/7/2022,2.22
2/8/2022,2.25
2/9/2022,2.25
2/10/2022,2.3
2/11/2022,2.24
2/14/2022,2.29
2/15/2022,2.37
2/16/2022,2.34
2/17/2022,2.31
2/18/2022,2.24
2/21/2022,.
2/22/2022,2.24
2/23/2022,2.29
2/24/2022,2.28
2/25/2022,2.29
2/28/2022,2.17
3/1/2022,2.11
3/2/2022,2.24
3/3/2022,2.24
3/4/2022,2.16
3/7/2022,2.19
3/8/2022,2.24
3/9/2022,2.29
3/10/2022,2.38
3/11/2022,2.36
3/14/2022,2.47
3/15/2022,2.49
3/16/2022,2.46
3/17/2022,2.5
3/18/2022,2.42
3/21/2022,2.55
3/22/2022,2.6
3/23/2022,2.52
3/24/2022,2.51
3/25/2022,2.6
3/28/2022,2.57
3/29/2022,2.53
3/30/2022,2.48
3/31/2022,2.44
4/1/2022,2.44
4/4/2022,2.48
4/5/2022,2.57
4/6/2022,2.63
4/7/2022,2.69
4/8/2022,2.76
4/11/2022,2.84
4/12/2022,2.82
4/13/2022,2.81
4/14/2022,2.92
4/15/2022,.
4/18/2022,2.95
4/19/2022,3.01
4/20/2022,2.9
4/21/2022,2.94
4/22/2022,2.95
4/25/2022,2.88
4/26/2022,2.86
4/27/2022,2.91
4/28/2022,2.92
4/29/2022,2.96
5/2/2022,3.07
5/3/2022,3.03
5/4/2022,3.01
5/5/2022,3.15
5/6/2022,3.23
5/9/2022,3.19
5/10/2022,3.12
5/11/2022,3.05
5/12/2022,3
5/13/2022,3.1
5/16/2022,3.09
5/17/2022,3.17
5/18/2022,3.07
5/19/2022,3.05
5/20/2022,2.99
5/23/2022,3.08
5/24/2022,2.98
5/25/2022,2.97
5/26/2022,2.99
5/27/2022,2.97
5/30/2022,.
5/31/2022,3.07
6/1/2022,3.09
6/2/2022,3.09
6/3/2022,3.11
6/6/2022,3.19
6/7/2022,3.13
6/8/2022,3.18
6/9/2022,3.18
6/10/2022,3.2
6/13/2022,3.42
6/14/2022,3.45
6/15/2022,3.39
6/16/2022,3.35
6/17/2022,3.3
6/20/2022,.
6/21/2022,3.39
6/22/2022,3.25
6/23/2022,3.21
6/24/2022,3.26
6/27/2022,3.31
6/28/2022,3.3
6/29/2022,3.22
6/30/2022,3.14
7/1/2022,3.11
7/4/2022,.
7/5/2022,3.05
7/6/2022,3.14
7/7/2022,3.2
7/8/2022,3.27
7/11/2022,3.18
7/12/2022,3.13
7/13/2022,3.08
7/14/2022,3.11
7/15/2022,3.1
7/18/2022,3.14
7/19/2022,3.17
7/20/2022,3.17
7/21/2022,3.08
7/22/2022,3
7/25/2022,3.04
7/26/2022,3.03
7/27/2022,3.03
7/28/2022,3.02
7/29/2022,3
8/1/2022,2.92
8/2/2022,3
8/3/2022,2.96
8/4/2022,2.97
8/5/2022,3.06
8/8/2022,3
8/9/2022,3.01
8/10/2022,3.04
8/11/2022,3.15
8/12/2022,3.12
8/15/2022,3.1
8/16/2022,3.11
8/17/2022,3.15
8/18/2022,3.14
8/19/2022,3.22
8/22/2022,3.24
8/23/2022,3.26
8/24/2022,3.32
8/25/2022,3.25
8/26/2022,3.21
8/29/2022,3.25
8/30/2022,3.23
8/31/2022,3.27
9/1/2022,3.37
9/2/2022,3.35
9/5/2022,.
9/6/2022,3.49
9/7/2022,3.42
9/8/2022,3.45
9/9/2022,3.47
9/12/2022,3.53
9/13/2022,3.51
9/14/2022,3.47
9/15/2022,3.48
9/16/2022,3.52
9/19/2022,3.52
9/20/2022,3.59
9/21/2022,3.5
9/22/2022,3.65
9/23/2022,3.61
9/26/2022,3.72
9/27/2022,3.87
9/28/2022,3.7
9/29/2022,3.71
9/30/2022,3.79
10/3/2022,3.73
10/4/2022,3.7
10/5/2022,3.78
10/6/2022,3.81
10/7/2022,3.86
10/10/2022,.
10/11/2022,3.92
10/12/2022,3.9
10/13/2022,3.97
10/14/2022,3.99
10/17/2022,4.04
10/18/2022,4.04
10/19/2022,4.15
10/20/2022,4.24
10/21/2022,4.33
10/24/2022,4.4
10/25/2022,4.26
10/26/2022,4.19
10/27/2022,4.12
10/28/2022,4.15
10/31/2022,4.22
11/1/2022,4.14
